x,y,z
-1.2999999999999998,-0.5,0.20693368767989223
-1.2,-0.5,0.2195782335516572
-1.1,-0.5,0.22294682374056846
-1,-0.5,0.21487859764514256
-0.8999999999999999,-0.5,0.19401525378483214
-0.7999999999999998,-0.5,0.16015574357341467
-0.7,-0.5,0.11450733972504822
-0.5999999999999999,-0.5,0.05976859559819488
-0.5,-0.5,0
-0.3999999999999999,-0.5,-0.059728522512268796
-0.2999999999999998,-0.5,-0.11388325164201762
-0.19999999999999996,-0.5,-0.1571353491914987
-0.09999999999999987,-0.5,-0.18505238059285595
0,-0.5,-0.19470019576785122
0.10000000000000009,-0.5,-0.1850523805928559
0.20000000000000018,-0.5,-0.15713534919149863
0.30000000000000027,-0.5,-0.11388325164201742
0.40000000000000036,-0.5,-0.05972852251226854
0.5,-0.5,0
0.6000000000000001,-0.5,0.05976859559819502
0.7000000000000002,-0.5,0.11450733972504835
0.8000000000000003,-0.5,0.16015574357341486
0.9000000000000004,-0.5,0.19401525378483228
1,-0.5,0.21487859764514256
1.1,-0.5,0.22294682374056846
1.2000000000000002,-0.5,0.2195782335516572
1.3000000000000003,-0.5,0.20693368767989218
1.4000000000000004,-0.5,0.18758810896152447
1.5,-0.5,0.1641699972477976
1.6,-0.5,0.13907353242638285
1.7000000000000002,-0.5,0.11426658646118994
1.8000000000000003,-0.5,0.09119760779194022
1.9000000000000004,-0.5,0.07078847839741916
2,-0.5,0.05349087715874721
-2,-0.3999999999999999,0.059933022412734065
-1.9,-0.3999999999999999,0.07952961834092825
-1.8,-0.3999999999999999,0.10278967147780428
-1.7,-0.3999999999999999,0.12928986358781472
-1.6,-0.3999999999999999,0.15809941062336702
-1.5,-0.3999999999999999,0.18771396565599752
-1.4,-0.3999999999999999,0.21605693132062218
-1.2999999999999998,-0.3999999999999999,0.24057286445985035
-1.2,-0.3999999999999999,0.25842754303315896
-1.1,-0.3999999999999999,0.26681230753044033
-1,-0.3999999999999999,0.2633283919413885
-0.8999999999999999,-0.3999999999999999,0.24640397476720927
-0.7999999999999998,-0.3999999999999999,0.21567790277626636
-0.7,-0.3999999999999999,0.1722751063311353
-0.5999999999999999,-0.3999999999999999,0.11890410959403884
-0.5,-0.3999999999999999,0.059728522512268796
-0.3999999999999999,-0.3999999999999999,0
-0.2999999999999998,-0.3999999999999999,-0.05451605481499837
-0.19999999999999996,-0.3999999999999999,-0.09824769036935778
-0.09999999999999987,-0.3999999999999999,-0.12654972248945753
0,-0.3999999999999999,-0.13634300623459378
0.10000000000000009,-0.3999999999999999,-0.12654972248945748
0.20000000000000018,-0.3999999999999999,-0.0982476903693577
0.30000000000000027,-0.3999999999999999,-0.05451605481499815
0.40000000000000036,-0.3999999999999999,2.6201089858729436e-16
0.5,-0.3999999999999999,0.059728522512268796
0.6000000000000001,-0.3999999999999999,0.11890410959403898
0.7000000000000002,-0.3999999999999999,0.17227510633113544
0.8000000000000003,-0.3999999999999999,0.2156779027762665
0.9000000000000004,-0.3999999999999999,0.24640397476720935
1,-0.3999999999999999,0.2633283919413885
1.1,-0.3999999999999999,0.26681230753044033
1.2000000000000002,-0.3999999999999999,0.25842754303315896
1.3000000000000003,-0.3999999999999999,0.2405728644598502
1.4000000000000004,-0.3999999999999999,0.21605693132062204
1.5,-0.3999999999999999,0.18771396565599752
1.6,-0.3999999999999999,0.15809941062336702
1.7000000000000002,-0.3999999999999999,0.12928986358781464
1.8000000000000003,-0.3999999999999999,0.10278967147780423
1.9000000000000004,-0.3999999999999999,0.07952961834092813
2,-0.3999999999999999,0.059933022412734065
-2,-0.2999999999999998,0.06545040321405028
-1.9,-0.2999999999999998,0.08702681317559469
-1.8,-0.2999999999999998,0.11274828096311419
-1.7,-0.2999999999999998,0.14221993482171585
-1.6,-0.2999999999999998,0.17450849625926107
-1.5,-0.2999999999999998,0.20806769857786497
-1.4,-0.2999999999999998,0.2407342697091939
-1.2999999999999998,-0.2999999999999998,0.2698210356297529
-1.2,-0.2999999999999998,0.2923231508766096
-1.1,-0.2999999999999998,0.3052356081980942
-1,-0.2999999999999998,0.30595700927312747
-0.8999999999999999,-0.2999999999999998,0.2927301550132314
-0.7999999999999998,-0.2999999999999998,0.2650499445496114
-0.7,-0.2999999999999998,0.22395934662616088
-0.5999999999999999,-0.2999999999999998,0.17215960093787877
-0.5,-0.2999999999999998,0.11388325164201762
-0.3999999999999999,-0.2999999999999998,0.05451605481499837
-0.2999999999999998,-0.2999999999999998,0
-0.19999999999999996,-0.2999999999999998,-0.043904771546028
-0.09999999999999987,-0.2999999999999998,-0.07238699344287672
0,-0.2999999999999998,-0.08225380667441046
0.10000000000000009,-0.2999999999999998,-0.07238699344287666
0.20000000000000018,-0.2999999999999998,-0.04390477154602791
0.30000000000000027,-0.2999999999999998,2.2024235236692513e-16
0.40000000000000036,-0.2999999999999998,0.05451605481499863
0.5,-0.2999999999999998,0.11388325164201762
0.6000000000000001,-0.2999999999999998,0.1721596009378789
0.7000000000000002,-0.2999999999999998,0.22395934662616096
0.8000000000000003,-0.2999999999999998,0.26504994454961156
0.9000000000000004,-0.2999999999999998,0.2927301550132315
1,-0.2999999999999998,0.30595700927312747
1.1,-0.2999999999999998,0.3052356081980942
1.2000000000000002,-0.2999999999999998,0.2923231508766096
1.3000000000000003,-0.2999999999999998,0.26982103562975285
1.4000000000000004,-0.2999999999999998,0.24073426970919376
1.5,-0.2999999999999998,0.20806769857786497
1.6,-0.2999999999999998,0.17450849625926107
1.7000000000000002,-0.2999999999999998,0.1422199348217158
1.8000000000000003,-0.2999999999999998,0.11274828096311414
1.9000000000000004,-0.2999999999999998,0.08702681317559459
2,-0.2999999999999998,0.06545040321405028
-2,-0.19999999999999996,0.06968599076586864
-1.9,-0.19999999999999996,0.09278832974015659
-1.8,-0.19999999999999996,0.12041042178296385
-1.7,-0.19999999999999996,0.15218155871381173
-1.6,-0.19999999999999996,0.1871694171001213
-1.5,-0.19999999999999996,0.22379888069708231
-1.4,-0.19999999999999996,0.2598437438142964
-1.2999999999999998,-0.19999999999999996,0.2925192764502984
-1.2,-0.19999999999999996,0.3186927637373378
-1.1,-0.19999999999999996,0.3352106123264224
-1,-0.19999999999999996,0.33931649468042896
-0.8999999999999999,-0.19999999999999996,0.3291094976005195
-0.7999999999999998,-0.19999999999999996,0.30397019541935366
-0.7,-0.19999999999999996,0.26487223635525986
-0.5999999999999999,-0.19999999999999996,0.21450241473140452
-0.5,-0.19999999999999996,0.1571353491914987
-0.3999999999999999,-0.19999999999999996,0.09824769036935778
-0.2999999999999998,-0.19999999999999996,0.043904771546028
-0.19999999999999996,-0.19999999999999996,0
-0.09999999999999987,-0.19999999999999996,-0.028536882735021425
0,-0.19999999999999996,-0.03843157756609291
0.10000000000000009,-0.19999999999999996,-0.028536882735021387
0.20000000000000018,-0.19999999999999996,8.327028305101142e-17
0.30000000000000027,-0.19999999999999996,0.04390477154602822
0.40000000000000036,-0.19999999999999996,0.09824769036935804
0.5,-0.19999999999999996,0.1571353491914987
0.6000000000000001,-0.19999999999999996,0.21450241473140463
0.7000000000000002,-0.19999999999999996,0.26487223635525997
0.8000000000000003,-0.19999999999999996,0.30397019541935394
0.9000000000000004,-0.19999999999999996,0.32910949760051966
1,-0.19999999999999996,0.33931649468042896
1.1,-0.19999999999999996,0.3352106123264224
1.2000000000000002,-0.19999999999999996,0.3186927637373378
1.3000000000000003,-0.19999999999999996,0.2925192764502983
1.4000000000000004,-0.19999999999999996,0.25984374381429626
1.5,-0.19999999999999996,0.22379888069708231
1.6,-0.19999999999999996,0.1871694171001213
1.7000000000000002,-0.19999999999999996,0.15218155871381164
1.8000000000000003,-0.19999999999999996,0.12041042178296377
1.9000000000000004,-0.19999999999999996,0.0927883297401565
2,-0.19999999999999996,0.06968599076586864
-2,-0.09999999999999987,0.07235224699483629
-1.9,-0.09999999999999987,0.09641763537349747
-1.8,-0.09999999999999987,0.1252406912964621
-1.7,-0.09999999999999987,0.1584668737624529
-1.6,-0.09999999999999987,0.19516564083097435
-1.5,-0.09999999999999987,0.2337450858506737
-1.4,-0.09999999999999987,0.2719408696193493
-1.2999999999999998,-0.09999999999999987,0.3069083204085943
-1.2,-0.09999999999999987,0.33543551197413063
-1.1,-0.09999999999999987,0.35427620030881707
-1,-0.09999999999999987,0.3605767897758081
-0.8999999999999999,-0.09999999999999987,0.3523453236047994
-0.7999999999999998,-0.09999999999999987,0.32888883935944
-0.7,-0.09999999999999987,0.2911347166620641
-0.5999999999999999,-0.09999999999999987,0.2417570157230741
-0.5,-0.09999999999999987,0.18505238059285595
-0.3999999999999999,-0.09999999999999987,0.12654972248945753
-0.2999999999999998,-0.09999999999999987,0.07238699344287672
-0.19999999999999996,-0.09999999999999987,0.028536882735021425
-0.09999999999999987,-0.09999999999999987,0
0,-0.09999999999999987,-0.009900498337491655
0.10000000000000009,-0.09999999999999987,4.2509341242663736e-17
0.20000000000000018,-0.09999999999999987,0.028536882735021512
0.30000000000000027,-0.09999999999999987,0.07238699344287691
0.40000000000000036,-0.09999999999999987,0.12654972248945778
0.5,-0.09999999999999987,0.18505238059285595
0.6000000000000001,-0.09999999999999987,0.24175701572307423
0.7000000000000002,-0.09999999999999987,0.2911347166620642
0.8000000000000003,-0.09999999999999987,0.3288888393594402
0.9000000000000004,-0.09999999999999987,0.3523453236047994
1,-0.09999999999999987,0.3605767897758081
1.1,-0.09999999999999987,0.35427620030881707
1.2000000000000002,-0.09999999999999987,0.33543551197413063
1.3000000000000003,-0.09999999999999987,0.3069083204085941
1.4000000000000004,-0.09999999999999987,0.27194086961934916
1.5,-0.09999999999999987,0.2337450858506737
1.6,-0.09999999999999987,0.19516564083097435
1.7000000000000002,-0.09999999999999987,0.1584668737624528
1.8000000000000003,-0.09999999999999987,0.12524069129646204
1.9000000000000004,-0.09999999999999987,0.09641763537349739
2,-0.09999999999999987,0.07235224699483629
-2,0,0.07326255555493671
-1.9,0,0.097657167187525
-1.8,0,0.1268910201207181
-1.7,0,0.1606152544471861
-1.6,0,0.1979001355348473
-1.5,0,0.23714825526419475
-1.4,0,0.2760825050052482
-1.2999999999999998,0,0.3118379955481519
-1.2,0,0.34117597250225534
-1.1,0,0.3608187081101637
-1,0,0.36787944117144233
-0.8999999999999999,0,0.36033503364058234
-0.7999999999999998,0,0.33746715138755107
-0.7,0,0.3001869331503639
-0.5999999999999999,0,0.2511634773855711
-0.5,0,0.19470019576785122
-0.3999999999999999,0,0.13634300623459378
-0.2999999999999998,0,0.08225380667441046
-0.19999999999999996,0,0.03843157756609291
-0.09999999999999987,0,0.009900498337491655
0,0,0
0.10000000000000009,0,0.009900498337491697
0.20000000000000018,0,0.03843157756609299
0.30000000000000027,0,0.08225380667441068
0.40000000000000036,0,0.13634300623459403
0.5,0,0.19470019576785122
0.6000000000000001,0,0.25116347738557127
0.7000000000000002,0,0.30018693315036393
0.8000000000000003,0,0.3374671513875512
0.9000000000000004,0,0.3603350336405824
1,0,0.36787944117144233
1.1,0,0.3608187081101637
1.2000000000000002,0,0.3411759725022553
1.3000000000000003,0,0.3118379955481518
1.4000000000000004,0,0.276082505005248
1.5,0,0.23714825526419475
1.6,0,0.1979001355348473
1.7000000000000002,0,0.16061525444718602
1.8000000000000003,0,0.126891020120718
1.9000000000000004,0,0.0976571671875249
2,0,0.07326255555493671
-2,0.10000000000000009,0.07235224699483629
-1.9,0.10000000000000009,0.09641763537349742
-1.8,0.10000000000000009,0.12524069129646204
-1.7,0.10000000000000009,0.1584668737624528
-1.6,0.10000000000000009,0.1951656408309742
-1.5,0.10000000000000009,0.23374508585067355
-1.4,0.10000000000000009,0.2719408696193493
-1.2999999999999998,0.10000000000000009,0.3069083204085943
-1.2,0.10000000000000009,0.33543551197413063
-1.1,0.10000000000000009,0.35427620030881707
-1,0.10000000000000009,0.3605767897758081
-0.8999999999999999,0.10000000000000009,0.3523453236047994
-0.7999999999999998,0.10000000000000009,0.32888883935944
-0.7,0.10000000000000009,0.291134716662064
-0.5999999999999999,0.10000000000000009,0.24175701572307404
-0.5,0.10000000000000009,0.1850523805928559
-0.3999999999999999,0.10000000000000009,0.12654972248945748
-0.2999999999999998,0.10000000000000009,0.07238699344287666
-0.19999999999999996,0.10000000000000009,0.028536882735021387
-0.09999999999999987,0.10000000000000009,-4.2509341242663736e-17
0,0.10000000000000009,-0.009900498337491697
0.10000000000000009,0.10000000000000009,0
0.20000000000000018,0.10000000000000009,0.02853688273502147
0.30000000000000027,0.10000000000000009,0.07238699344287688
0.40000000000000036,0.10000000000000009,0.12654972248945776
0.5,0.10000000000000009,0.1850523805928559
0.6000000000000001,0.10000000000000009,0.24175701572307415
0.7000000000000002,0.10000000000000009,0.2911347166620641
0.8000000000000003,0.10000000000000009,0.3288888393594402
0.9000000000000004,0.10000000000000009,0.3523453236047994
1,0.10000000000000009,0.3605767897758081
1.1,0.10000000000000009,0.35427620030881707
1.2000000000000002,0.10000000000000009,0.33543551197413063
1.3000000000000003,0.10000000000000009,0.3069083204085941
1.4000000000000004,0.10000000000000009,0.27194086961934916
1.5,0.10000000000000009,0.23374508585067355
1.6,0.10000000000000009,0.1951656408309742
1.7000000000000002,0.10000000000000009,0.1584668737624527
1.8000000000000003,0.10000000000000009,0.12524069129646195
1.9000000000000004,0.10000000000000009,0.09641763537349733
2,0.10000000000000009,0.07235224699483629
-2,0.20000000000000018,0.06968599076586864
-1.9,0.20000000000000018,0.09278832974015659
-1.8,0.20000000000000018,0.12041042178296385
-1.7,0.20000000000000018,0.15218155871381173
-1.6,0.20000000000000018,0.1871694171001213
-1.5,0.20000000000000018,0.22379888069708231
-1.4,0.20000000000000018,0.2598437438142964
-1.2999999999999998,0.20000000000000018,0.2925192764502984
-1.2,0.20000000000000018,0.3186927637373378
-1.1,0.20000000000000018,0.3352106123264224
-1,0.20000000000000018,0.33931649468042896
-0.8999999999999999,0.20000000000000018,0.3291094976005195
-0.7999999999999998,0.20000000000000018,0.30397019541935366
-0.7,0.20000000000000018,0.26487223635525975
-0.5999999999999999,0.20000000000000018,0.2145024147314044
-0.5,0.20000000000000018,0.15713534919149863
-0.3999999999999999,0.20000000000000018,0.0982476903693577
-0.2999999999999998,0.20000000000000018,0.04390477154602791
-0.19999999999999996,0.20000000000000018,-8.327028305101142e-17
-0.09999999999999987,0.20000000000000018,-0.028536882735021512
0,0.20000000000000018,-0.03843157756609299
0.10000000000000009,0.20000000000000018,-0.02853688273502147
0.20000000000000018,0.20000000000000018,0
0.30000000000000027,0.20000000000000018,0.043904771546028135
0.40000000000000036,0.20000000000000018,0.09824769036935797
0.5,0.20000000000000018,0.15713534919149863
0.6000000000000001,0.20000000000000018,0.21450241473140455
0.7000000000000002,0.20000000000000018,0.26487223635525986
0.8000000000000003,0.20000000000000018,0.30397019541935383
0.9000000000000004,0.20000000000000018,0.32910949760051955
1,0.20000000000000018,0.33931649468042896
1.1,0.20000000000000018,0.3352106123264224
1.2000000000000002,0.20000000000000018,0.3186927637373378
1.3000000000000003,0.20000000000000018,0.2925192764502983
1.4000000000000004,0.20000000000000018,0.25984374381429615
1.5,0.20000000000000018,0.22379888069708231
1.6,0.20000000000000018,0.1871694171001213
1.7000000000000002,0.20000000000000018,0.15218155871381164
1.8000000000000003,0.20000000000000018,0.12041042178296377
1.9000000000000004,0.20000000000000018,0.0927883297401565
2,0.20000000000000018,0.06968599076586864
-2,0.30000000000000027,0.06545040321405027
-1.9,0.30000000000000027,0.08702681317559463
-1.8,0.30000000000000027,0.11274828096311414
-1.7,0.30000000000000027,0.14221993482171577
-1.6,0.30000000000000027,0.17450849625926096
-1.5,0.30000000000000027,0.20806769857786483
-1.4,0.30000000000000027,0.24073426970919387
-1.2999999999999998,0.30000000000000027,0.26982103562975285
-1.2,0.30000000000000027,0.29232315087660954
-1.1,0.30000000000000027,0.3052356081980941
-1,0.30000000000000027,0.3059570092731273
-0.8999999999999999,0.30000000000000027,0.2927301550132312
-0.7999999999999998,0.30000000000000027,0.2650499445496111
-0.7,0.30000000000000027,0.2239593466261607
-0.5999999999999999,0.30000000000000027,0.1721596009378786
-0.5,0.30000000000000027,0.11388325164201742
-0.3999999999999999,0.30000000000000027,0.05451605481499815
-0.2999999999999998,0.30000000000000027,-2.2024235236692513e-16
-0.19999999999999996,0.30000000000000027,-0.04390477154602822
-0.09999999999999987,0.30000000000000027,-0.07238699344287691
0,0.30000000000000027,-0.08225380667441068
0.10000000000000009,0.30000000000000027,-0.07238699344287688
0.20000000000000018,0.30000000000000027,-0.043904771546028135
0.30000000000000027,0.30000000000000027,0
0.40000000000000036,0.30000000000000027,0.05451605481499841
0.5,0.30000000000000027,0.11388325164201742
0.6000000000000001,0.30000000000000027,0.1721596009378787
0.7000000000000002,0.30000000000000027,0.2239593466261608
0.8000000000000003,0.30000000000000027,0.2650499445496113
0.9000000000000004,0.30000000000000027,0.2927301550132313
1,0.30000000000000027,0.3059570092731273
1.1,0.30000000000000027,0.3052356081980941
1.2000000000000002,0.30000000000000027,0.2923231508766095
1.3000000000000003,0.30000000000000027,0.2698210356297527
1.4000000000000004,0.30000000000000027,0.24073426970919373
1.5,0.30000000000000027,0.20806769857786483
1.6,0.30000000000000027,0.17450849625926096
1.7000000000000002,0.30000000000000027,0.1422199348217157
1.8000000000000003,0.30000000000000027,0.11274828096311407
1.9000000000000004,0.30000000000000027,0.08702681317559455
2,0.30000000000000027,0.06545040321405027
-2,0.40000000000000036,0.059933022412734065
-1.9,0.40000000000000036,0.07952961834092821
-1.8,0.40000000000000036,0.10278967147780428
-1.7,0.40000000000000036,0.12928986358781472
-1.6,0.40000000000000036,0.15809941062336702
-1.5,0.40000000000000036,0.18771396565599752
-1.4,0.40000000000000036,0.21605693132062204
-1.2999999999999998,0.40000000000000036,0.24057286445985016
-1.2,0.40000000000000036,0.2584275430331588
-1.1,0.40000000000000036,0.2668123075304401
-1,0.40000000000000036,0.2633283919413883
-0.8999999999999999,0.40000000000000036,0.24640397476720904
-0.7999999999999998,0.40000000000000036,0.2156779027762661
-0.7,0.40000000000000036,0.17227510633113507
-0.5999999999999999,0.40000000000000036,0.11890410959403858
-0.5,0.40000000000000036,0.05972852251226854
-0.3999999999999999,0.40000000000000036,-2.6201089858729436e-16
-0.2999999999999998,0.40000000000000036,-0.05451605481499863
-0.19999999999999996,0.40000000000000036,-0.09824769036935804
-0.09999999999999987,0.40000000000000036,-0.12654972248945778
0,0.40000000000000036,-0.13634300623459403
0.10000000000000009,0.40000000000000036,-0.12654972248945776
0.20000000000000018,0.40000000000000036,-0.09824769036935797
0.30000000000000027,0.40000000000000036,-0.05451605481499841
0.40000000000000036,0.40000000000000036,0
0.5,0.40000000000000036,0.05972852251226854
0.6000000000000001,0.40000000000000036,0.11890410959403873
0.7000000000000002,0.40000000000000036,0.17227510633113516
0.8000000000000003,0.40000000000000036,0.2156779027762663
0.9000000000000004,0.40000000000000036,0.24640397476720916
1,0.40000000000000036,0.2633283919413883
1.1,0.40000000000000036,0.2668123075304401
1.2000000000000002,0.40000000000000036,0.25842754303315874
1.3000000000000003,0.40000000000000036,0.24057286445985007
1.4000000000000004,0.40000000000000036,0.2160569313206219
1.5,0.40000000000000036,0.18771396565599752
1.6,0.40000000000000036,0.15809941062336702
1.7000000000000002,0.40000000000000036,0.12928986358781464
1.8000000000000003,0.40000000000000036,0.10278967147780423
1.9000000000000004,0.40000000000000036,0.07952961834092813
2,0.40000000000000036,0.059933022412734065
-2,0.5,0.05349087715874721
-1.9,0.5,0.07078847839741921
-1.8,0.5,0.09119760779194028
-1.7,0.5,0.11426658646119
-1.6,0.5,0.13907353242638285
-1.5,0.5,0.1641699972477976
-1.4,0.5,0.18758810896152447
-1.2999999999999998,0.5,0.20693368767989223
-1.2,0.5,0.2195782335516572
-1.1,0.5,0.22294682374056846
-1,0.5,0.21487859764514256
-0.8999999999999999,0.5,0.19401525378483214
-0.7999999999999998,0.5,0.16015574357341467
-0.7,0.5,0.11450733972504822
-0.5999999999999999,0.5,0.05976859559819488
-0.5,0.5,0
-0.3999999999999999,0.5,-0.059728522512268796
-0.2999999999999998,0.5,-0.11388325164201762
-0.19999999999999996,0.5,-0.1571353491914987
-0.09999999999999987,0.5,-0.18505238059285595
0,0.5,-0.19470019576785122
0.10000000000000009,0.5,-0.1850523805928559
0.20000000000000018,0.5,-0.15713534919149863
0.30000000000000027,0.5,-0.11388325164201742
0.40000000000000036,0.5,-0.05972852251226854
0.5,0.5,0
0.6000000000000001,0.5,0.05976859559819502
0.7000000000000002,0.5,0.11450733972504835
0.8000000000000003,0.5,0.16015574357341486
0.9000000000000004,0.5,0.19401525378483228
1,0.5,0.21487859764514256
1.1,0.5,0.22294682374056846
1.2000000000000002,0.5,0.2195782335516572
1.3000000000000003,0.5,0.20693368767989218
1.4000000000000004,0.5,0.18758810896152447
1.5,0.5,0.1641699972477976
1.6,0.5,0.13907353242638285
1.7000000000000002,0.5,0.11426658646118994
1.8000000000000003,0.5,0.09119760779194022
1.9000000000000004,0.5,0.07078847839741916
2,0.5,0.05349087715874721
-2,0.6000000000000001,0.046513331044310165
-1.9,0.6000000000000001,0.06133865768924235
-1.8,0.6000000000000001,0.07869232064820253
-1.7,0.6000000000000001,0.09809874581425666
-1.6,0.6000000000000001,0.11865411206078315
-1.5,0.6000000000000001,0.13898028771217785
-1.4,0.6000000000000001,0.15723773696697843
-1.2999999999999998,0.6000000000000001,0.17121742177177957
-1.2,0.6000000000000001,0.17852279927931344
-1.1,0.6000000000000001,0.17683840500346737
-1,0.6000000000000001,0.16426289725027574
-0.8999999999999999,0.6000000000000001,0.13966512356946817
-0.7999999999999998,0.6000000000000001,0.10300624352800372
-0.7,0.6000000000000001,0.05556394115333439
-0.5999999999999999,0.6000000000000001,-1.3510089046374954e-16
-0.5,0.6000000000000001,-0.05976859559819502
-0.3999999999999999,0.6000000000000001,-0.11890410959403898
-0.2999999999999998,0.6000000000000001,-0.1721596009378789
-0.19999999999999996,0.6000000000000001,-0.21450241473140463
-0.09999999999999987,0.6000000000000001,-0.24175701572307423
0,0.6000000000000001,-0.25116347738557127
0.10000000000000009,0.6000000000000001,-0.24175701572307415
0.20000000000000018,0.6000000000000001,-0.21450241473140455
0.30000000000000027,0.6000000000000001,-0.1721596009378787
0.40000000000000036,0.6000000000000001,-0.11890410959403873
0.5,0.6000000000000001,-0.05976859559819502
0.6000000000000001,0.6000000000000001,0
0.7000000000000002,0.6000000000000001,0.055563941153334524
0.8000000000000003,0.6000000000000001,0.10300624352800394
0.9000000000000004,0.6000000000000001,0.1396651235694683
1,0.6000000000000001,0.16426289725027574
1.1,0.6000000000000001,0.17683840500346737
1.2000000000000002,0.6000000000000001,0.17852279927931342
1.3000000000000003,0.6000000000000001,0.17121742177177954
1.4000000000000004,0.6000000000000001,0.15723773696697838
1.5,0.6000000000000001,0.13898028771217785
1.6,0.6000000000000001,0.11865411206078315
1.7000000000000002,0.6000000000000001,0.09809874581425661
1.8000000000000003,0.6000000000000001,0.07869232064820247
1.9000000000000004,0.6000000000000001,0.061338657689242265
2,0.6000000000000001,0.046513331044310165
-2,0.7000000000000002,0.03938445977165768
-1.9,0.7000000000000002,0.051706747253495056
-1.8,0.7000000000000002,0.0659802985509502
-1.7,0.7000000000000002,0.0817138913630384
-1.6,0.7000000000000002,0.09803297348966165
-1.5,0.7000000000000002,0.11364381053197649
-1.4,0.7000000000000002,0.12685157215407458
-1.2999999999999998,0.7000000000000002,0.13564983676853978
-1.2,0.7000000000000002,0.13789078855944248
-1.1,0.7000000000000002,0.1315321373179689
-1,0.7000000000000002,0.11494005432511367
-0.8999999999999999,0.7000000000000002,0.08721017377088391
-0.7999999999999998,0.7000000000000002,0.048454988463337755
-0.7,0.7000000000000002,-1.2500370700265755e-16
-0.5999999999999999,0.7000000000000002,-0.055563941153334656
-0.5,0.7000000000000002,-0.11450733972504835
-0.3999999999999999,0.7000000000000002,-0.17227510633113544
-0.2999999999999998,0.7000000000000002,-0.22395934662616096
-0.19999999999999996,0.7000000000000002,-0.26487223635525997
-0.09999999999999987,0.7000000000000002,-0.2911347166620642
0,0.7000000000000002,-0.30018693315036393
0.10000000000000009,0.7000000000000002,-0.2911347166620641
0.20000000000000018,0.7000000000000002,-0.26487223635525986
0.30000000000000027,0.7000000000000002,-0.2239593466261608
0.40000000000000036,0.7000000000000002,-0.17227510633113516
0.5,0.7000000000000002,-0.11450733972504835
0.6000000000000001,0.7000000000000002,-0.055563941153334524
0.7000000000000002,0.7000000000000002,0
0.8000000000000003,0.7000000000000002,0.04845498846333796
0.9000000000000004,0.7000000000000002,0.08721017377088405
1,0.7000000000000002,0.11494005432511367
1.1,0.7000000000000002,0.1315321373179689
1.2000000000000002,0.7000000000000002,0.13789078855944248
1.3000000000000003,0.7000000000000002,0.13564983676853976
1.4000000000000004,0.7000000000000002,0.12685157215407453
1.5,0.7000000000000002,0.11364381053197649
1.6,0.7000000000000002,0.09803297348966165
1.7000000000000002,0.7000000000000002,0.08171389136303837
1.8000000000000003,0.7000000000000002,0.06598029855095017
1.9000000000000004,0.7000000000000002,0.051706747253495035
2,0.7000000000000002,0.03938445977165768
-2,0.8000000000000003,0.0324498640285269
-1.9,0.8000000000000003,0.04236477470972778
-1.8,0.8000000000000003,0.05369214547245261
-1.7,0.8000000000000003,0.06593606070084165
-1.6,0.8000000000000003,0.07826343163846304
-1.5,0.8000000000000003,0.08947770230448766
-1.4,0.8000000000000003,0.09804112324292068
-1.2999999999999998,0.8000000000000003,0.1021605344440093
-1.2,0.8000000000000003,0.09994416975886582
-1.1,0.8000000000000003,0.08962518479876765
-1,0.8000000000000003,0.06983281522472096
-0.8999999999999999,0.8000000000000003,0.03987694897594545
-0.7999999999999998,0.8000000000000003,-2.1607838886743097e-16
-0.7,0.8000000000000003,-0.048454988463338095
-0.5999999999999999,0.8000000000000003,-0.10300624352800405
-0.5,0.8000000000000003,-0.16015574357341486
-0.3999999999999999,0.8000000000000003,-0.2156779027762665
-0.2999999999999998,0.8000000000000003,-0.26504994454961156
-0.19999999999999996,0.8000000000000003,-0.30397019541935394
-0.09999999999999987,0.8000000000000003,-0.3288888393594402
0,0.8000000000000003,-0.3374671513875512
0.10000000000000009,0.8000000000000003,-0.3288888393594402
0.20000000000000018,0.8000000000000003,-0.30397019541935383
0.30000000000000027,0.8000000000000003,-0.2650499445496113
0.40000000000000036,0.8000000000000003,-0.2156779027762663
0.5,0.8000000000000003,-0.16015574357341486
0.6000000000000001,0.8000000000000003,-0.10300624352800394
0.7000000000000002,0.8000000000000003,-0.04845498846333796
0.8000000000000003,0.8000000000000003,0
0.9000000000000004,0.8000000000000003,0.03987694897594559
1,0.8000000000000003,0.06983281522472096
1.1,0.8000000000000003,0.08962518479876765
1.2000000000000002,0.8000000000000003,0.09994416975886583
1.3000000000000003,0.8000000000000003,0.10216053444400934
1.4000000000000004,0.8000000000000003,0.09804112324292065
1.5,0.8000000000000003,0.08947770230448766
1.6,0.8000000000000003,0.07826343163846304
1.7000000000000002,0.8000000000000003,0.06593606070084163
1.8000000000000003,0.8000000000000003,0.05369214547245258
1.9000000000000004,0.8000000000000003,0.04236477470972772
2,0.8000000000000003,0.0324498640285269
-2,0.9000000000000004,0.025991672435599137
-1.9,0.9000000000000004,0.033695850397226536
-1.8,0.9000000000000004,0.0423363703739692
-1.7,0.9000000000000004,0.05142493505830591
-1.6,0.9000000000000004,0.060181865351077196
-1.5,0.9000000000000004,0.06751828111678336
-1.4,0.9000000000000004,0.07206130545347603
-1.2999999999999998,0.9000000000000004,0.07223479878903086
-1.2,0.9000000000000004,0.06640151147397444
-1.1,0.9000000000000004,0.05306218603204858
-1,0.9000000000000004,0.031094285992513657
-0.8999999999999999,0.9000000000000004,-1.53798184586196e-16
